user_id,signup_date,country
U0017961,2021-09-21T00:00:00Z,ES
U0017962,2024-07-07T00:00:00Z,ES
U0017963,2020-07-31T00:00:00Z,US
U0017964,2021-12-19T00:00:00Z,ES
U0017965,2023-01-31T00:00:00Z,ES
U0017966,2021-01-31T00:00:00Z,ES
U0017967,2024-05-20T00:00:00Z,BR
U0017968,2020-06-23T00:00:00Z,DE
U0017969,2024-12-26T00:00:00Z,FR
U0017970,2020-09-08T00:00:00Z,FR
U0017971,2020-11-17T00:00:00Z,US
U0017972,2024-02-25T00:00:00Z,ES
U0017973,2021-03-09T00:00:00Z,FR
U0017974,2025-03-24T00:00:00Z,ES
U0017975,2024-09-26T00:00:00Z,US
U0017976,2021-04-25T00:00:00Z,BR
U0017977,2024-01-19T00:00:00Z,ES
U0017978,2021-02-08T00:00:00Z,US
U0017979,2021-08-20T00:00:00Z,IN
U0017980,2023-12-01T00:00:00Z,CA
U0017981,2025-01-29T00:00:00Z,US
U0017982,2023-03-11T00:00:00Z,US
U0017983,2022-03-25T00:00:00Z,FR
U0017984,2022-04-30T00:00:00Z,US
U0017985,2022-05-18T00:00:00Z,GB
U0017986,2021-09-28T00:00:00Z,FR
U0017987,2023-06-18T00:00:00Z,BR
U0017988,2022-12-06T00:00:00Z,MX
U0017989,2023-08-09T00:00:00Z,FR
U0017990,2022-09-09T00:00:00Z,FR
U0017991,2020-12-18T00:00:00Z,US
U0017992,2022-10-25T00:00:00Z,GB
U0017993,2021-01-03T00:00:00Z,AU
U0017994,2022-08-09T00:00:00Z,MX
U0017995,2025-06-17T00:00:00Z,GB
U0017996,2020-09-14T00:00:00Z,AU
U0017997,2022-10-08T00:00:00Z,FR
U0017998,2023-08-28T00:00:00Z,BR
U0017999,2022-05-17T00:00:00Z,ES
U0018000,2020-03-27T00:00:00Z,ES
U0018001,2020-07-28T00:00:00Z,FR
U0018002,2024-09-20T00:00:00Z,ES
U0018003,2020-07-07T00:00:00Z,AU
U0018004,2022-11-28T00:00:00Z,MX
U0018005,2022-01-05T00:00:00Z,ES
U0018006,2023-06-02T00:00:00Z,GB
U0018007,2021-11-14T00:00:00Z,ES
U0018008,2023-01-04T00:00:00Z,DE
U0018009,2023-11-17T00:00:00Z,GB
U0018010,2021-01-28T00:00:00Z,DE
U0018011,2020-11-05T00:00:00Z,MX
U0018012,2022-10-26T00:00:00Z,IN
U0018013,2020-02-23T00:00:00Z,MX
U0018014,2021-01-22T00:00:00Z,AU
U0018015,2024-04-02T00:00:00Z,US
U0018016,2021-04-01T00:00:00Z,ES
U0018017,2021-05-04T00:00:00Z,AU
U0018018,2021-11-29T00:00:00Z,AU
U0018019,2020-09-20T00:00:00Z,AU
U0018020,2022-09-06T00:00:00Z,US
U0018021,2025-05-28T00:00:00Z,US
U0018022,2021-12-09T00:00:00Z,DE
U0018023,2022-11-26T00:00:00Z,GB
U0018024,2024-10-22T00:00:00Z,GB
U0018025,2025-04-26T00:00:00Z,US
U0018026,2023-02-15T00:00:00Z,US
U0018027,2024-08-19T00:00:00Z,MX
U0018028,2021-11-13T00:00:00Z,US
U0018029,2022-06-29T00:00:00Z,US
U0018030,2024-05-20T00:00:00Z,MX
U0018031,2025-06-05T00:00:00Z,IN
U0018032,2022-07-12T00:00:00Z,IN
U0018033,2022-06-09T00:00:00Z,ES
U0018034,2022-08-24T00:00:00Z,FR
U0018035,2025-06-20T00:00:00Z,MX
U0018036,2021-02-08T00:00:00Z,US
U0018037,2021-03-05T00:00:00Z,US
U0018038,2024-06-12T00:00:00Z,FR
U0018039,2025-01-20T00:00:00Z,AU
U0018040,2021-10-02T00:00:00Z,CA
U0018041,2023-02-07T00:00:00Z,CA
U0018042,2021-01-30T00:00:00Z,FR
U0018043,2024-12-27T00:00:00Z,AU
U0018044,2020-11-26T00:00:00Z,DE
U0018045,2021-10-22T00:00:00Z,IN
U0018046,2024-10-17T00:00:00Z,CA
U0018047,2025-05-22T00:00:00Z,DE
U0018048,2021-05-16T00:00:00Z,CA
U0018049,2023-11-23T00:00:00Z,GB
U0018050,2024-07-27T00:00:00Z,US
U0018051,2020-03-08T00:00:00Z,US
U0018052,2020-11-24T00:00:00Z,DE
U0018053,2025-04-25T00:00:00Z,AU
U0018054,2023-11-30T00:00:00Z,FR
U0018055,2022-07-12T00:00:00Z,DE
U0018056,2024-04-24T00:00:00Z,MX
U0018057,2020-05-21T00:00:00Z,AU
U0018058,2023-04-01T00:00:00Z,MX
U0018059,2023-10-01T00:00:00Z,MX
U0018060,2022-01-03T00:00:00Z,MX
U0018061,2024-04-11T00:00:00Z,ES
U0018062,2022-08-23T00:00:00Z,IN
U0018063,2021-04-21T00:00:00Z,US
U0018064,2023-12-10T00:00:00Z,ES
U0018065,2020-01-04T00:00:00Z,DE
U0018066,2022-05-27T00:00:00Z,BR
U0018067,2023-09-09T00:00:00Z,GB
U0018068,2022-01-27T00:00:00Z,BR
U0018069,2021-02-05T00:00:00Z,GB
U0018070,2020-03-25T00:00:00Z,US
U0018071,2025-01-15T00:00:00Z,AU
U0018072,2024-06-29T00:00:00Z,CA
U0018073,2021-11-06T00:00:00Z,AU
U0018074,2022-01-29T00:00:00Z,FR
U0018075,2024-07-05T00:00:00Z,CA
U0018076,2024-05-27T00:00:00Z,FR
U0018077,2024-11-26T00:00:00Z,ES
U0018078,2023-06-15T00:00:00Z,BR
U0018079,2022-11-21T00:00:00Z,CA
U0018080,2022-06-13T00:00:00Z,BR
U0018081,2022-06-06T00:00:00Z,CA
U0018082,2022-05-08T00:00:00Z,AU
U0018083,2023-10-02T00:00:00Z,AU
U0018084,2024-01-13T00:00:00Z,AU
U0018085,2025-01-12T00:00:00Z,MX
U0018086,2022-11-05T00:00:00Z,US
U0018087,2020-03-03T00:00:00Z,FR
U0018088,2025-03-21T00:00:00Z,CA
U0018089,2024-03-19T00:00:00Z,GB
U0018090,2024-05-24T00:00:00Z,FR
U0018091,2024-10-26T00:00:00Z,ES
U0018092,2024-04-08T00:00:00Z,CA
U0018093,2023-03-02T00:00:00Z,GB
U0018094,2023-07-21T00:00:00Z,IN
U0018095,2022-02-11T00:00:00Z,IN
U0018096,2021-07-16T00:00:00Z,GB
U0018097,2024-11-11T00:00:00Z,MX
U0018098,2021-08-26T00:00:00Z,GB
U0018099,2023-06-15T00:00:00Z,MX
U0018100,2024-11-04T00:00:00Z,GB
U0018101,2024-03-28T00:00:00Z,US
U0018102,2020-07-02T00:00:00Z,MX
U0018103,2024-08-25T00:00:00Z,GB
U0018104,2021-06-29T00:00:00Z,ES
U0018105,2021-06-21T00:00:00Z,CA
U0018106,2023-08-08T00:00:00Z,DE
U0018107,2020-04-12T00:00:00Z,FR
U0018108,2023-05-18T00:00:00Z,ES
U0018109,2023-01-13T00:00:00Z,GB
U0018110,2020-05-02T00:00:00Z,MX
U0018111,2023-03-31T00:00:00Z,CA
U0018112,2022-10-26T00:00:00Z,ES
U0018113,2020-10-02T00:00:00Z,US
U0018114,2020-07-12T00:00:00Z,GB
U0018115,2025-03-21T00:00:00Z,IN
U0018116,2021-03-17T00:00:00Z,BR
U0018117,2020-11-05T00:00:00Z,MX
U0018118,2023-06-13T00:00:00Z,BR
U0018119,2021-01-28T00:00:00Z,MX
U0018120,2024-03-29T00:00:00Z,MX
U0018121,2024-12-07T00:00:00Z,IN
U0018122,2020-08-02T00:00:00Z,DE
U0018123,2024-12-25T00:00:00Z,IN
U0018124,2024-05-18T00:00:00Z,DE
U0018125,2023-06-27T00:00:00Z,DE
U0018126,2025-04-09T00:00:00Z,AU
U0018127,2022-09-30T00:00:00Z,FR
U0018128,2020-06-10T00:00:00Z,FR
U0018129,2023-02-18T00:00:00Z,IN
U0018130,2024-01-20T00:00:00Z,FR
U0018131,2022-11-16T00:00:00Z,IN
U0018132,2025-04-29T00:00:00Z,CA
U0018133,2020-03-19T00:00:00Z,AU
U0018134,2024-01-29T00:00:00Z,IN
U0018135,2020-01-13T00:00:00Z,DE
U0018136,2023-10-29T00:00:00Z,AU
U0018137,2024-11-17T00:00:00Z,FR
U0018138,2022-12-02T00:00:00Z,IN
U0018139,2020-06-11T00:00:00Z,CA
U0018140,2020-08-30T00:00:00Z,AU
U0018141,2021-03-08T00:00:00Z,CA
U0018142,2022-05-02T00:00:00Z,IN
U0018143,2025-02-18T00:00:00Z,DE
U0018144,2022-10-07T00:00:00Z,AU
U0018145,2021-02-05T00:00:00Z,GB
U0018146,2020-07-28T00:00:00Z,US
U0018147,2020-09-02T00:00:00Z,DE
U0018148,2021-06-28T00:00:00Z,MX
U0018149,2021-11-11T00:00:00Z,MX
U0018150,2023-07-17T00:00:00Z,MX
U0018151,2020-09-23T00:00:00Z,MX
U0018152,2020-06-16T00:00:00Z,ES
U0018153,2023-05-04T00:00:00Z,US
U0018154,2023-05-06T00:00:00Z,FR
U0018155,2024-09-21T00:00:00Z,MX
U0018156,2024-06-25T00:00:00Z,IN
U0018157,2023-05-18T00:00:00Z,US
U0018158,2021-04-26T00:00:00Z,FR
U0018159,2021-08-22T00:00:00Z,US
U0018160,2022-09-30T00:00:00Z,FR
U0018161,2021-10-11T00:00:00Z,MX
U0018162,2020-09-20T00:00:00Z,IN
U0018163,2025-02-04T00:00:00Z,DE
U0018164,2023-03-21T00:00:00Z,AU
U0018165,2023-01-15T00:00:00Z,CA
U0018166,2024-05-29T00:00:00Z,FR
U0018167,2020-02-21T00:00:00Z,MX
U0018168,2020-02-25T00:00:00Z,US
U0018169,2022-05-11T00:00:00Z,BR
U0018170,2020-01-28T00:00:00Z,US
U0018171,2024-03-28T00:00:00Z,US
U0018172,2021-11-27T00:00:00Z,CA
U0018173,2024-02-28T00:00:00Z,FR
U0018174,2020-02-06T00:00:00Z,MX
U0018175,2022-02-27T00:00:00Z,AU
U0018176,2021-03-06T00:00:00Z,MX
U0018177,2021-09-05T00:00:00Z,DE
U0018178,2023-07-17T00:00:00Z,CA
U0018179,2023-09-03T00:00:00Z,AU
U0018180,2025-01-06T00:00:00Z,MX
U0018181,2022-10-06T00:00:00Z,CA
U0018182,2020-09-15T00:00:00Z,IN
U0018183,2020-01-07T00:00:00Z,MX
U0018184,2022-04-27T00:00:00Z,IN
U0018185,2025-04-21T00:00:00Z,US
U0018186,2022-01-31T00:00:00Z,CA
U0018187,2021-11-16T00:00:00Z,CA
U0018188,2024-07-04T00:00:00Z,IN
U0018189,2022-01-04T00:00:00Z,CA
U0018190,2021-01-01T00:00:00Z,DE
U0018191,2025-05-30T00:00:00Z,FR
U0018192,2024-03-05T00:00:00Z,GB
U0018193,2025-03-13T00:00:00Z,AU
U0018194,2023-10-18T00:00:00Z,BR
U0018195,2023-01-24T00:00:00Z,BR
U0018196,2023-08-17T00:00:00Z,BR
U0018197,2020-02-05T00:00:00Z,AU
U0018198,2023-05-05T00:00:00Z,ES
U0018199,2020-03-29T00:00:00Z,AU
U0018200,2022-04-23T00:00:00Z,AU
U0018201,2023-02-03T00:00:00Z,DE
U0018202,2021-10-22T00:00:00Z,DE
U0018203,2020-07-18T00:00:00Z,FR
U0018204,2023-03-13T00:00:00Z,CA
U0018205,2020-11-29T00:00:00Z,AU
U0018206,2020-03-05T00:00:00Z,DE
U0018207,2025-01-01T00:00:00Z,ES
U0018208,2024-03-29T00:00:00Z,AU
U0018209,2020-07-23T00:00:00Z,US
U0018210,2025-02-10T00:00:00Z,MX
U0018211,2021-02-23T00:00:00Z,DE
U0018212,2021-02-11T00:00:00Z,MX
U0018213,2020-07-20T00:00:00Z,IN
U0018214,2021-04-25T00:00:00Z,BR
U0018215,2023-08-11T00:00:00Z,MX
U0018216,2020-05-30T00:00:00Z,FR
U0018217,2024-07-25T00:00:00Z,FR
U0018218,2022-10-16T00:00:00Z,ES
U0018219,2023-11-08T00:00:00Z,IN
U0018220,2023-07-02T00:00:00Z,DE
U0018221,2020-11-13T00:00:00Z,US
U0018222,2022-11-05T00:00:00Z,DE
U0018223,2023-10-17T00:00:00Z,BR
U0018224,2024-10-07T00:00:00Z,FR
U0018225,2022-12-22T00:00:00Z,IN
U0018226,2021-06-18T00:00:00Z,CA
U0018227,2023-05-26T00:00:00Z,AU
U0018228,2020-10-22T00:00:00Z,MX
U0018229,2020-01-29T00:00:00Z,IN
U0018230,2024-06-11T00:00:00Z,BR
U0018231,2023-10-18T00:00:00Z,BR
U0018232,2023-04-17T00:00:00Z,GB
U0018233,2021-10-30T00:00:00Z,BR
U0018234,2024-08-23T00:00:00Z,DE
U0018235,2022-09-18T00:00:00Z,BR
U0018236,2024-06-07T00:00:00Z,CA
U0018237,2023-05-31T00:00:00Z,BR
U0018238,2020-04-02T00:00:00Z,CA
U0018239,2022-09-06T00:00:00Z,IN
U0018240,2021-03-14T00:00:00Z,ES
U0018241,2022-08-23T00:00:00Z,CA
U0018242,2024-03-19T00:00:00Z,US
U0018243,2020-11-10T00:00:00Z,IN
U0018244,2022-01-24T00:00:00Z,BR
U0018245,2024-06-06T00:00:00Z,BR
U0018246,2022-04-18T00:00:00Z,MX
U0018247,2023-08-08T00:00:00Z,AU
U0018248,2022-11-29T00:00:00Z,DE
U0018249,2021-02-24T00:00:00Z,IN
U0018250,2022-07-24T00:00:00Z,AU
U0018251,2022-12-01T00:00:00Z,ES
U0018252,2025-04-24T00:00:00Z,BR
U0018253,2020-06-08T00:00:00Z,CA
U0018254,2021-06-08T00:00:00Z,IN
U0018255,2024-01-20T00:00:00Z,MX
U0018256,2021-12-15T00:00:00Z,US
U0018257,2025-03-07T00:00:00Z,AU
U0018258,2020-01-30T00:00:00Z,DE
U0018259,2020-04-27T00:00:00Z,US
U0018260,2023-02-07T00:00:00Z,US
U0018261,2021-05-12T00:00:00Z,FR
U0018262,2020-06-02T00:00:00Z,ES
U0018263,2024-12-04T00:00:00Z,IN
U0018264,2020-01-05T00:00:00Z,IN
U0018265,2025-06-06T00:00:00Z,AU
U0018266,2022-11-20T00:00:00Z,DE
U0018267,2021-09-15T00:00:00Z,US
U0018268,2024-01-22T00:00:00Z,GB
U0018269,2023-10-28T00:00:00Z,CA
U0018270,2023-09-24T00:00:00Z,AU
U0018271,2022-11-02T00:00:00Z,US
U0018272,2020-01-18T00:00:00Z,MX
U0018273,2021-08-05T00:00:00Z,DE
U0018274,2020-12-04T00:00:00Z,DE
U0018275,2021-10-31T00:00:00Z,CA
U0018276,2023-12-04T00:00:00Z,MX
U0018277,2022-02-27T00:00:00Z,GB
U0018278,2021-10-23T00:00:00Z,DE
U0018279,2022-06-02T00:00:00Z,US
U0018280,2021-07-10T00:00:00Z,AU
U0018281,2020-07-26T00:00:00Z,GB
U0018282,2023-09-20T00:00:00Z,MX
U0018283,2023-01-15T00:00:00Z,ES
U0018284,2020-05-05T00:00:00Z,US
U0018285,2025-02-09T00:00:00Z,IN
U0018286,2023-06-07T00:00:00Z,CA
U0018287,2023-09-16T00:00:00Z,GB
U0018288,2020-09-05T00:00:00Z,DE
U0018289,2020-10-25T00:00:00Z,MX
U0018290,2021-06-07T00:00:00Z,US
U0018291,2022-10-13T00:00:00Z,FR
U0018292,2020-08-12T00:00:00Z,US
U0018293,2020-07-16T00:00:00Z,AU
U0018294,2022-11-20T00:00:00Z,CA
U0018295,2020-11-18T00:00:00Z,AU
U0018296,2024-03-16T00:00:00Z,IN
U0018297,2023-05-11T00:00:00Z,FR
U0018298,2024-03-14T00:00:00Z,DE
U0018299,2025-03-15T00:00:00Z,GB
U0018300,2025-03-22T00:00:00Z,FR
U0018301,2024-07-23T00:00:00Z,US
U0018302,2020-09-26T00:00:00Z,US
U0018303,2022-03-05T00:00:00Z,FR
U0018304,2024-01-02T00:00:00Z,MX
U0018305,2021-09-03T00:00:00Z,BR
U0018306,2020-06-29T00:00:00Z,IN
U0018307,2020-01-04T00:00:00Z,US
U0018308,2020-05-11T00:00:00Z,GB
U0018309,2023-12-24T00:00:00Z,CA
U0018310,2021-03-25T00:00:00Z,IN
U0018311,2020-09-08T00:00:00Z,FR
U0018312,2022-07-20T00:00:00Z,MX
U0018313,2024-08-17T00:00:00Z,FR
U0018314,2021-11-21T00:00:00Z,DE
U0018315,2023-07-05T00:00:00Z,FR
U0018316,2023-08-25T00:00:00Z,ES
U0018317,2025-01-28T00:00:00Z,CA
U0018318,2021-01-17T00:00:00Z,CA
U0018319,2023-01-28T00:00:00Z,CA
U0018320,2022-03-06T00:00:00Z,BR
U0018321,2021-09-21T00:00:00Z,US
U0018322,2021-08-23T00:00:00Z,CA
U0018323,2021-09-21T00:00:00Z,AU
U0018324,2022-03-16T00:00:00Z,GB
U0018325,2020-12-24T00:00:00Z,BR
U0018326,2020-02-16T00:00:00Z,ES
U0018327,2021-06-24T00:00:00Z,MX
U0018328,2023-08-10T00:00:00Z,IN
U0018329,2021-10-04T00:00:00Z,CA
U0018330,2022-11-15T00:00:00Z,MX
U0018331,2024-05-13T00:00:00Z,IN
U0018332,2021-12-02T00:00:00Z,MX
U0018333,2022-01-22T00:00:00Z,IN
U0018334,2023-06-13T00:00:00Z,AU
U0018335,2020-11-27T00:00:00Z,BR
U0018336,2023-08-05T00:00:00Z,US
U0018337,2022-06-11T00:00:00Z,BR
U0018338,2021-04-18T00:00:00Z,FR
U0018339,2020-11-08T00:00:00Z,DE
U0018340,2025-05-04T00:00:00Z,ES
U0018341,2022-10-04T00:00:00Z,GB
U0018342,2020-06-24T00:00:00Z,IN
U0018343,2023-12-04T00:00:00Z,BR
U0018344,2022-10-01T00:00:00Z,GB
U0018345,2022-08-14T00:00:00Z,AU
U0018346,2025-05-06T00:00:00Z,US
U0018347,2025-05-06T00:00:00Z,IN
U0018348,2024-09-01T00:00:00Z,DE
U0018349,2023-04-08T00:00:00Z,US
U0018350,2025-02-19T00:00:00Z,DE
U0018351,2024-02-26T00:00:00Z,ES
U0018352,2025-01-27T00:00:00Z,MX
U0018353,2022-11-08T00:00:00Z,US
U0018354,2022-02-03T00:00:00Z,DE
U0018355,2021-11-19T00:00:00Z,US
U0018356,2023-02-04T00:00:00Z,AU
U0018357,2023-04-29T00:00:00Z,DE
U0018358,2024-01-10T00:00:00Z,DE
U0018359,2020-12-08T00:00:00Z,MX
U0018360,2022-05-18T00:00:00Z,AU
U0018361,2021-05-20T00:00:00Z,DE
U0018362,2020-10-14T00:00:00Z,GB
U0018363,2020-07-15T00:00:00Z,ES
U0018364,2021-02-10T00:00:00Z,GB
U0018365,2023-02-03T00:00:00Z,AU
U0018366,2020-10-16T00:00:00Z,AU
U0018367,2024-05-10T00:00:00Z,BR
U0018368,2022-09-09T00:00:00Z,GB
U0018369,2023-03-06T00:00:00Z,BR
U0018370,2020-05-02T00:00:00Z,GB
U0018371,2020-02-16T00:00:00Z,GB
U0018372,2023-06-18T00:00:00Z,US
U0018373,2023-08-10T00:00:00Z,ES
U0018374,2020-12-18T00:00:00Z,FR
U0018375,2021-10-05T00:00:00Z,US
U0018376,2023-08-31T00:00:00Z,CA
U0018377,2024-01-12T00:00:00Z,AU
U0018378,2020-10-25T00:00:00Z,IN
U0018379,2021-10-01T00:00:00Z,DE
U0018380,2024-09-18T00:00:00Z,ES
U0018381,2022-11-22T00:00:00Z,US
U0018382,2021-05-15T00:00:00Z,US
U0018383,2021-08-18T00:00:00Z,DE
U0018384,2025-05-17T00:00:00Z,FR
U0018385,2020-10-07T00:00:00Z,DE
U0018386,2021-04-10T00:00:00Z,IN
U0018387,2021-03-23T00:00:00Z,IN
U0018388,2024-12-14T00:00:00Z,GB
U0018389,2021-07-28T00:00:00Z,US
U0018390,2021-03-25T00:00:00Z,IN
U0018391,2020-02-01T00:00:00Z,US
U0018392,2020-08-19T00:00:00Z,CA
U0018393,2020-05-14T00:00:00Z,AU
U0018394,2022-05-18T00:00:00Z,AU
U0018395,2024-09-01T00:00:00Z,AU
U0018396,2021-01-13T00:00:00Z,US
U0018397,2021-07-31T00:00:00Z,CA
U0018398,2022-08-10T00:00:00Z,ES
U0018399,2022-10-25T00:00:00Z,IN
U0018400,2025-05-29T00:00:00Z,DE
U0018401,2021-11-18T00:00:00Z,MX
U0018402,2020-10-09T00:00:00Z,GB
U0018403,2024-12-30T00:00:00Z,ES
U0018404,2025-05-31T00:00:00Z,ES
U0018405,2020-02-18T00:00:00Z,GB
U0018406,2022-05-25T00:00:00Z,IN
U0018407,2024-02-25T00:00:00Z,AU
U0018408,2023-02-27T00:00:00Z,ES
U0018409,2022-03-29T00:00:00Z,MX
U0018410,2025-03-29T00:00:00Z,ES
U0018411,2023-06-08T00:00:00Z,MX
U0018412,2024-02-16T00:00:00Z,BR
U0018413,2025-04-02T00:00:00Z,ES
U0018414,2023-11-26T00:00:00Z,GB
U0018415,2021-12-20T00:00:00Z,FR
U0018416,2023-10-07T00:00:00Z,MX
U0018417,2022-06-12T00:00:00Z,AU
U0018418,2020-06-08T00:00:00Z,US
U0018419,2021-03-09T00:00:00Z,DE
U0018420,2020-02-01T00:00:00Z,ES
U0018421,2023-11-16T00:00:00Z,FR
U0018422,2024-05-29T00:00:00Z,AU
U0018423,2023-06-19T00:00:00Z,MX
U0018424,2022-02-17T00:00:00Z,ES
U0018425,2020-12-09T00:00:00Z,ES
U0018426,2023-12-18T00:00:00Z,FR
U0018427,2021-01-24T00:00:00Z,CA
U0018428,2023-03-02T00:00:00Z,FR
U0018429,2022-11-02T00:00:00Z,IN
U0018430,2025-04-20T00:00:00Z,IN
U0018431,2022-06-26T00:00:00Z,US
U0018432,2025-02-08T00:00:00Z,US
U0018433,2023-06-15T00:00:00Z,AU
U0018434,2022-10-19T00:00:00Z,DE
U0018435,2020-04-07T00:00:00Z,DE
U0018436,2023-07-24T00:00:00Z,GB
U0018437,2020-09-19T00:00:00Z,IN
U0018438,2020-07-13T00:00:00Z,US
U0018439,2020-10-21T00:00:00Z,ES
U0018440,2024-07-26T00:00:00Z,IN
U0018441,2024-02-08T00:00:00Z,AU
U0018442,2020-10-18T00:00:00Z,GB
U0018443,2025-05-12T00:00:00Z,DE
U0018444,2025-03-23T00:00:00Z,MX
U0018445,2024-01-24T00:00:00Z,CA
U0018446,2021-04-27T00:00:00Z,GB
U0018447,2021-03-06T00:00:00Z,BR
U0018448,2020-06-24T00:00:00Z,AU
U0018449,2021-04-20T00:00:00Z,CA
U0018450,2020-08-16T00:00:00Z,FR
U0018451,2025-01-06T00:00:00Z,US
U0018452,2022-06-02T00:00:00Z,FR
U0018453,2024-02-21T00:00:00Z,MX
U0018454,2024-12-06T00:00:00Z,ES
U0018455,2021-09-21T00:00:00Z,AU
U0018456,2025-02-09T00:00:00Z,FR
U0018457,2023-04-07T00:00:00Z,ES
U0018458,2020-03-22T00:00:00Z,ES
U0018459,2020-08-22T00:00:00Z,US
U0018460,2023-05-21T00:00:00Z,BR
U0018461,2024-07-10T00:00:00Z,MX
U0018462,2021-11-07T00:00:00Z,US
U0018463,2024-06-09T00:00:00Z,US
U0018464,2020-08-29T00:00:00Z,DE
U0018465,2022-10-08T00:00:00Z,BR
U0018466,2025-01-22T00:00:00Z,ES
U0018467,2020-09-19T00:00:00Z,CA
U0018468,2023-04-08T00:00:00Z,IN
U0018469,2025-02-13T00:00:00Z,CA
U0018470,2022-10-10T00:00:00Z,US
U0018471,2021-10-21T00:00:00Z,DE
U0018472,2025-03-31T00:00:00Z,BR
U0018473,2022-03-31T00:00:00Z,IN
U0018474,2021-01-07T00:00:00Z,FR
U0018475,2021-09-09T00:00:00Z,GB
U0018476,2021-03-06T00:00:00Z,FR
U0018477,2024-11-16T00:00:00Z,GB
U0018478,2024-01-22T00:00:00Z,AU
U0018479,2021-11-25T00:00:00Z,BR
U0018480,2023-01-06T00:00:00Z,AU
U0018481,2023-12-27T00:00:00Z,FR
U0018482,2024-02-26T00:00:00Z,MX
U0018483,2024-10-08T00:00:00Z,CA
U0018484,2022-07-02T00:00:00Z,US
U0018485,2024-07-21T00:00:00Z,AU
U0018486,2022-08-03T00:00:00Z,BR
U0018487,2022-10-14T00:00:00Z,DE
U0018488,2024-11-05T00:00:00Z,IN
U0018489,2022-11-29T00:00:00Z,IN
U0018490,2022-01-01T00:00:00Z,ES
U0018491,2023-07-08T00:00:00Z,US
U0018492,2020-05-18T00:00:00Z,ES
U0018493,2022-12-18T00:00:00Z,AU
U0018494,2023-07-18T00:00:00Z,AU
U0018495,2021-07-25T00:00:00Z,IN
U0018496,2020-05-03T00:00:00Z,GB
U0018497,2024-02-10T00:00:00Z,ES
U0018498,2024-08-17T00:00:00Z,AU
U0018499,2024-05-03T00:00:00Z,BR
U0018500,2023-05-18T00:00:00Z,AU
U0018501,2020-12-14T00:00:00Z,AU
U0018502,2021-09-20T00:00:00Z,CA
U0018503,2022-06-23T00:00:00Z,MX
U0018504,2024-08-18T00:00:00Z,CA
U0018505,2022-04-11T00:00:00Z,FR
U0018506,2022-05-26T00:00:00Z,IN
U0018507,2021-08-09T00:00:00Z,AU
U0018508,2023-01-08T00:00:00Z,FR
U0018509,2024-05-28T00:00:00Z,ES
U0018510,2020-08-27T00:00:00Z,US
U0018511,2023-01-07T00:00:00Z,BR
U0018512,2020-06-04T00:00:00Z,FR
U0018513,2020-05-18T00:00:00Z,BR
U0018514,2020-12-11T00:00:00Z,ES
U0018515,2024-01-08T00:00:00Z,ES
U0018516,2023-08-13T00:00:00Z,CA
U0018517,2021-08-28T00:00:00Z,ES
U0018518,2022-08-07T00:00:00Z,AU
U0018519,2023-04-19T00:00:00Z,FR
U0018520,2022-06-16T00:00:00Z,BR
U0018521,2024-02-26T00:00:00Z,AU
U0018522,2022-02-06T00:00:00Z,GB
U0018523,2022-08-05T00:00:00Z,CA
U0018524,2023-11-17T00:00:00Z,CA
U0018525,2023-08-08T00:00:00Z,US
U0018526,2023-08-04T00:00:00Z,BR
U0018527,2024-08-25T00:00:00Z,BR
U0018528,2020-08-02T00:00:00Z,DE
U0018529,2022-04-30T00:00:00Z,ES
U0018530,2021-10-31T00:00:00Z,AU
U0018531,2020-09-04T00:00:00Z,CA
U0018532,2024-06-08T00:00:00Z,DE
U0018533,2021-07-21T00:00:00Z,DE
U0018534,2021-12-04T00:00:00Z,ES
U0018535,2023-05-08T00:00:00Z,ES
U0018536,2023-07-28T00:00:00Z,IN
U0018537,2024-01-22T00:00:00Z,ES
U0018538,2023-05-16T00:00:00Z,IN
U0018539,2022-09-02T00:00:00Z,ES
U0018540,2023-08-07T00:00:00Z,IN
U0018541,2024-08-31T00:00:00Z,AU
U0018542,2023-07-16T00:00:00Z,DE
U0018543,2021-11-21T00:00:00Z,CA
U0018544,2020-02-24T00:00:00Z,IN
U0018545,2020-05-25T00:00:00Z,ES
U0018546,2021-02-05T00:00:00Z,US
U0018547,2024-05-08T00:00:00Z,AU
U0018548,2020-08-01T00:00:00Z,GB
U0018549,2022-08-22T00:00:00Z,GB
U0018550,2025-05-23T00:00:00Z,DE
U0018551,2023-04-18T00:00:00Z,GB
U0018552,2020-08-10T00:00:00Z,GB
U0018553,2023-03-22T00:00:00Z,BR
U0018554,2022-01-01T00:00:00Z,FR
U0018555,2022-07-06T00:00:00Z,GB
U0018556,2021-06-13T00:00:00Z,IN
U0018557,2022-01-21T00:00:00Z,DE
U0018558,2021-12-01T00:00:00Z,GB
U0018559,2021-10-30T00:00:00Z,US
U0018560,2022-10-17T00:00:00Z,ES
U0018561,2021-08-14T00:00:00Z,BR
U0018562,2021-12-28T00:00:00Z,FR
U0018563,2021-10-18T00:00:00Z,GB
U0018564,2025-03-05T00:00:00Z,FR
U0018565,2021-09-22T00:00:00Z,GB
U0018566,2024-04-04T00:00:00Z,AU
U0018567,2021-03-18T00:00:00Z,ES
U0018568,2021-09-22T00:00:00Z,GB
U0018569,2022-10-31T00:00:00Z,GB
U0018570,2024-05-20T00:00:00Z,GB
U0018571,2020-02-18T00:00:00Z,GB
